	date	cellName	cellID	cellCode	manipID	compNum	compDuration	totalDuration	compStartTime	compAbsStartTime	compStartTimeThisDay	initialThickness	minThickness	maxIndent	previousThickness	surroundingThickness	surroundingDx	surroundingDy	surroundingDz	validatedThickness	jumpD3	minForce	maxForce	ctFieldForce	minStress	maxStress	minStrain	maxStrain	ctFieldThickness	ctFieldFluctuAmpli	ctFieldMinThickness	ctFieldMaxThickness	ctFieldVarThickness	ctFieldDX	ctFieldDY	ctFieldDZ	bestH0	error_bestH0	method_bestH0	error_vwc_Full	nbPts_vwc_Full	K_vwc_Full	ciwK_vwc_Full	Y_vwc_Full	ciwY_vwc_Full	H0_vwc_Full	R2_vwc_Full	Chi2_vwc_Full	valid_vwc_Full	issue_vwc_Full	error_Full	nbPts_Full	E_Full	ciwE_Full	H0_Full	R2_Full	Chi2_Full	valid_Full	issue_Full	error_f_<_400	nbPts_f_<_400	E_f_<_400	ciwE_f_<_400	H0_f_<_400	R2_f_<_400	Chi2_f_<_400	valid_f_<_400	issue_f_<_400	error_f_in_400_800	nbPts_f_in_400_800	E_f_in_400_800	ciwE_f_in_400_800	H0_f_in_400_800	R2_f_in_400_800	Chi2_f_in_400_800	valid_f_in_400_800	issue_f_in_400_800	Color	ratio G/R	EGFP	DsRed	phase
0	24-05-23	M1_P1_C1	24-05-23_M1_P1_C1	P1_C1	24-05-23_M1	1	1.5s	116.88100000000033	10.176000000000386	7332.046	10.176000000000386	1120.1494425927756	871.9783210508349	248.1711215419407	1099.0013082972469	1072.9401101937417	5466.01265822785	666.6455696202532	-813.75	True	-36.39509823244144	19.6234494403098	518.219076555069	45.10512668904092	26.65508390616008	207.31851421325493	0.0269953795504113	0.0961847187326314	826.9789213741501	281.2840294364221	672.1734402791653	1138.759167352191	13816.763108571216	5083.164556962027	1182.1835443037985	-1078.0	1225.6425821406335	False	VWC	False	126.0	2.5054303353212527e-14	337.67553016346164	2208.048035868856	909.7126231853688	1225.9995643330262	0.9900516187509618	2.442732289377264	False		False	126.0	2445.36506008908	128.17950877736305	1212.6069321623545	0.9748267288977636	1.7332964180307533	False		False	103.0	2647.041587036864	202.05729591782432	1206.7387471895893	0.9585776900744648	1.920716274061308	False		False	23.0	1860.8230342500483	162.66931946117066	1258.5684478911344	0.9874837800355146	0.0252089009619267	True	none	Red	0.0624135012196154	57.79109356495093	925.9389785168512	G1
1	24-05-23	M1_P1_C1	24-05-23_M1_P1_C1	P1_C1	24-05-23_M1	2	1.5s	116.88100000000033	31.528000000000247	7353.398	31.528000000000247	1011.661806072604	685.8819659723786	325.7798401002256	1040.2442037270084	918.3342014265236	5248.670886075951	907.2784810126576	-1009.75	True	-1.9410730896730413	22.13701155363884	609.4820502510023	45.10512668904092	19.252006447198625	175.73012380671662	0.0460235409968812	0.1393025872429338	826.9789213741501	281.2840294364221	672.1734402791653	1138.759167352191	13816.763108571216	5083.164556962027	1182.1835443037985	-1078.0	1178.30460685996	False	VWC	False	127.0	1.1942345933015299e-12	196.9798617773499	1423.532853480728	743.4718684027566	1181.663082810111	0.9469331944589444	15.722106198480574	False		False	127.0	2095.543143111749	161.00645155253815	1118.7940644561163	0.9454696373640076	4.478576980234705	False		False	99.0	3111.46197750592	181.88148646549573	1088.6072376477214	0.9763414996232892	0.7706988189414494	True	none	False	28.0	592.8152954073475	51.63103633711475	1492.2066471963697	0.9800595357298084	0.5107187506323693	True	none	Red	0.0624135012196154	57.79109356495093	925.9389785168512	G1
2	24-05-23	M1_P1_C1	24-05-23_M1_P1_C1	P1_C1	24-05-23_M1	3	1.5s	116.88100000000033	50.88000000000011	7372.75	50.88000000000011	773.725855657491	528.6659755015198	245.0598801559712	813.3260462670287	781.1835917069716	4982.120253164555	1208.639240506329	-1051.75	True	-3.168800817068107	18.789962885111738	627.0552772160709	45.10512668904092	22.309149588883788	241.98586020540387	0.0443679506512292	0.1365030325482668	826.9789213741501	281.2840294364221	672.1734402791653	1138.759167352191	13816.763108571216	5083.164556962027	1182.1835443037985	-1078.0	895.2991034966194	False	VWC	False	133.0	2.058568501957569e-10	255.7247358831938	1931.50943211422	933.6424885852468	896.537894466516	0.9665998658550236	11.956686346053234	False		False	133.0	2684.861604198621	192.9534864295712	854.258509488284	0.9494129157458836	2.8958521249321065	False		False	97.0	4421.669232411718	351.1528234609951	827.0931482235553	0.9584701471613108	0.7797172712766206	True	none	False	36.0	1080.8306743134203	34.30572318974304	1033.6499674876577	0.9966027705260316	0.032874490671384	True	none	Red	0.0624135012196154	57.79109356495093	925.9389785168512	G1
3	24-05-23	M1_P1_C1	24-05-23_M1_P1_C1	P1_C1	24-05-23_M1	4	1.5s	116.88100000000033	70.23499999999967	7392.105	70.23499999999967	842.5503890779637	617.858916230085	224.69147284787869	788.4018839704813	787.7858176929008	4906.265822784812	1293.5759493670907	-1485.75	True	29.96424178914744	15.863923066471486	574.8756352001257	45.10512668904092	23.248066562415172	253.91450441081332	0.0308660528142449	0.1144394594468185	826.9789213741501	281.2840294364221	672.1734402791653	1138.759167352191	13816.763108571216	5083.164556962027	1182.1835443037985	-1078.0	940.8804751816448	False	VWC	False	135.0	7.987005965499586e-12	364.9056543671197	2362.562373153696	1116.9641852937311	941.5006758237112	0.9800067718835436	6.187721888677429	False		False	135.0	3052.262538116913	176.54568209195392	911.9638211521442	0.9670731511287374	1.652024425017155	False		False	104.0	4084.5225377865786	293.61892636581325	896.5855003959142	0.9632847328207006	0.8560953467023255	True	none	False	31.0	1531.069901297043	122.64340626088205	1023.9108162403757	0.9836601827290474	0.0692668073716245	True	none	Red	0.0624135012196154	57.79109356495093	925.9389785168512	G1
4	24-05-23	M1_P1_C1	24-05-23_M1_P1_C1	P1_C1	24-05-23_M1	5	1.5s	116.88100000000033	89.58500000000004	7411.455	89.58500000000004	889.9467349737643	635.8710900756969	254.07564489806737	788.4834505207123	808.0315828908206	5003.037974683544	1208.0379746835445	-1400.0	True	-0.3668032985522985	21.85821589571223	577.5569405791235	45.10512668904092	28.12682754153584	223.15774138419852	0.0365449071192249	0.1219911863882592	826.9789213741501	281.2840294364221	672.1734402791653	1138.759167352191	13816.763108571216	5083.164556962027	1182.1835443037985	-1078.0	1002.9094200520163	False	VWC	False	128.0	1.0394990201757927e-14	281.69909586146963	1961.9052677787276	919.9734424583364	1004.0017606573856	0.9790106465669496	6.28852779901065	False		False	128.0	2508.0400428133707	144.41483879947455	971.1243086162912	0.9684321346182508	1.866310219984137	False		False	98.0	3377.9755984397584	224.29342358499576	951.76718575941	0.9698767334424736	0.8125994305225995	True	none	False	30.0	1166.7205764738053	56.2349166554721	1122.624935023683	0.993988388528471	0.0356980107209407	True	none	Red	0.0624135012196154	57.79109356495093	925.9389785168512	G1
5	24-05-23	M1_P1_C1	24-05-23_M1_P1_C1	P1_C1	24-05-23_M1	6	1.5s	116.88100000000033	108.9350000000004	7430.805	108.9350000000004	911.6999417889596	641.7124770395449	269.9874647494147	827.6991613680343	861.3217632821475	5121.867088607594	1131.0443037974687	-1072.75	True	-78.89832801535168	22.83590198749481	551.2348941585699	45.10512668904092	28.974444887495924	204.23879271160584	0.0361929867587163	0.1250540884397172	826.9789213741501	281.2840294364221	672.1734402791653	1138.759167352191	13816.763108571216	5083.164556962027	1182.1835443037985	-1078.0	1027.0065993490543	False	VWC	False	126.0	1.5151352622849716e-14	200.98630649568665	1747.4956857463192	668.8942572680432	1028.322238126882	0.985133850915094	3.979982122115998	False		False	126.0	2134.909889840326	100.48090103693868	999.4890139299822	0.9787883900157444	1.3850474393302523	False		False	99.0	2661.302209617424	131.97057773482828	983.3071412065868	0.9824918200511912	0.5956792504352812	True	none	False	27.0	1110.37639148748	58.10941929529738	1134.1904734562345	0.99373065614008	0.0295537356402426	True	none	Red	0.0624135012196154	57.79109356495093	925.9389785168512	G1
6	24-05-23	M1_P1_C2	24-05-23_M1_P1_C2	P1_C2	24-05-23_M1	1	1.5s	118.79300000000056	10.175000000000182	7689.928	368.058	355.1677024505619	187.1961306344665	167.97157181609538	275.14574521277336	284.7796523778061	4777.40506329114	114.3670886075946	-194.25	True	-16.3644872909693	35.829943881451584	990.9706130856158	89.54888743022784	85.20219805257162	619.9303481211596	0.0456196088873077	0.1826943901011179	300.05022705588954	75.7067694853589	246.72188558326525	382.8514532637855	913.5056123005836	4771.455696202533	130.2848101265819	-507.5	414.2269513620987	False	VWC	False	130.0	192.00263273997	41.10642181494864	2553.817814978705	261.8226207358406	413.83802877278026	0.9978412887767656	1.9679061191563327	False		False	130.0	3565.154894948205	65.68623113164273	403.7631726939433	0.9960580589881068	0.1180658536220285	True	none	False	66.0	3578.832532199852	202.6969651545581	404.2616636086037	0.9841425028473664	0.1403196899329031	True	none	False	43.0	4681.240449834613	229.1411374656371	375.2700305064682	0.9909254657820578	0.0187498580125842	True	none	Green	17.57857917114429	2070.2461153694994	117.77095834729715	S/G2
7	24-05-23	M1_P1_C2	24-05-23_M1_P1_C2	P1_C2	24-05-23_M1	2	1.5s	118.79300000000056	31.60699999999997	7711.36	389.4899999999998	340.829282543796	168.73366574591182	172.09561679788413	293.738193940339	275.1715401742722	4763.797468354431	19.240506329114048	-262.5	True	-25.15040853130549	35.98316294277558	995.9883760629272	89.54888743022784	70.82197884897226	579.845530773387	0.0577855981710941	0.1976975718411907	300.05022705588954	75.7067694853589	246.72188558326525	382.8514532637855	913.5056123005836	4771.455696202533	130.2848101265819	-507.5	414.6734948798552	False	VWC	False	130.0	356.6609740761337	13.934038709873358	932.832426243998	193.08434621671967	415.6036488808817	0.9981426947818672	1.7331308297081922	False		False	130.0	3248.802955829143	93.17312022592554	381.6469418236592	0.9901940130841718	0.3106424367074064	True	none	False	65.0	2492.9904017431745	80.45550447738938	395.8559553428552	0.9946206545062788	0.065629665365194	True	none	False	43.0	4232.267567909293	219.8916204036282	350.877570331276	0.9893691418619068	0.0236072495711575	True	none	Green	17.57857917114429	2070.2461153694994	117.77095834729715	S/G2
8	24-05-23	M1_P1_C2	24-05-23_M1_P1_C2	P1_C2	24-05-23_M1	3	1.5s	118.79300000000056	52.78800000000047	7732.541	410.6710000000003	442.3987715678804	200.7476982795561	241.6510732883244	273.09473444972946	302.5346582813195	4773.4493670886095	54.9683544303795	-465.5	True	-25.965758102229177	29.57914715431083	953.4689404187598	89.54888743022784	25.950551067194723	340.5891469829498	0.089010202668261	0.2225344370498894	300.05022705588954	75.7067694853589	246.72188558326525	382.8514532637855	913.5056123005836	4771.455696202533	130.2848101265819	-507.5	603.9401264010387	False	VWC	False	134.0	204.1591151710023	70.0169507647381	5.057410096660508e-12	276.2699199617606	601.9259151256194	0.9863353963853642	12.125470955344335	False		False	134.0	2070.4391222000045	112.08622697779931	489.1590594478419	0.9638375195138376	2.405807226309669	False		False	69.0	1333.914664244944	97.66211044627995	523.1469062076641	0.9699577401754322	1.003529232333135	False		False	45.0	4362.6563405608895	338.4656383086047	388.2791587267425	0.9762004777020802	0.0565314496014727	True	none	Green	17.57857917114429	2070.2461153694994	117.77095834729715	S/G2
9	24-05-23	M1_P1_C2	24-05-23_M1_P1_C2	P1_C2	24-05-23_M1	4	1.5s	118.79300000000056	72.14000000000033	7751.893	430.02300000000014	406.9880459768895	225.28076111754308	181.70728485934643	343.37937418902175	331.44171079440093	4793.987341772152	155.56962025316446	-584.5	True	-39.77496458797859	29.575385440564936	910.9577504135492	89.54888743022784	60.52787625060935	512.3219190252246	0.0482474798448408	0.1761132963667484	300.05022705588954	75.7067694853589	246.72188558326525	382.8514532637855	913.5056123005836	4771.455696202533	130.2848101265819	-507.5	477.63369407641846	False	VWC	False	134.0	397.1512586101875	34.00392062641644	1292.8590908500396	250.58342756409576	476.3318808876557	0.997997190531082	1.5507841210650295	False		False	134.0	3262.872919998706	67.53005908340741	452.6816862980758	0.9949965326661272	0.173628214107039	True	none	False	73.0	2969.441129470607	122.78445691307928	457.9070196205543	0.99050968618633	0.1249211698045716	True	none	False	47.0	4327.309284653877	250.1316568263445	420.45045930219226	0.9862156414388542	0.0337428471061532	True	none	Green	17.57857917114429	2070.2461153694994	117.77095834729715	S/G2
