	date	cellName	cellID	cellCode	manipID	compNum	compDuration	totalDuration	compStartTime	compAbsStartTime	compStartTimeThisDay	initialThickness	minThickness	maxIndent	previousThickness	surroundingThickness	surroundingDx	surroundingDy	surroundingDz	validatedThickness	jumpD3	minForce	maxForce	ctFieldForce	minStress	maxStress	minStrain	maxStrain	ctFieldThickness	ctFieldFluctuAmpli	ctFieldMinThickness	ctFieldMaxThickness	ctFieldVarThickness	ctFieldDX	ctFieldDY	ctFieldDZ	bestH0	error_bestH0	method_bestH0	error_Full	nbPts_Full	E_Full	ciwE_Full	H0_Full	R2_Full	Chi2_Full	valid_Full	issue_Full	error_f_<_400	nbPts_f_<_400	E_f_<_400	ciwE_f_<_400	H0_f_<_400	R2_f_<_400	Chi2_f_<_400	valid_f_<_400	issue_f_<_400	error_f_in_400_800	nbPts_f_in_400_800	E_f_in_400_800	ciwE_f_in_400_800	H0_f_in_400_800	R2_f_in_400_800	Chi2_f_in_400_800	valid_f_in_400_800	issue_f_in_400_800	mean_h
16	24-05-23	M1_P1_C3	24-05-23_M1_P1_C3	P1_C3	24-05-23_M1	5	1.5s	122.1989999999996	93.07699999999932	8130.172	808.3019999999997	375.58328339905466	143.0493465418349	232.53393685721977	205.20540017031544	200.19881339162748	4610.727848101261	892.8481012658227	120.75	True	-13.42220872809412	30.57909370503576	1034.5614191929692	87.40382867847603	31.75205197102696	395.154764855566	0.0882513124147521	0.2406848378809959	245.77764201451828	86.24592107889293	183.24286506381213	290.0360140593084	1152.0949213420563	4611.23417721519	1093.9873417721524	169.75	514.6669169438952	False	Chadwick	False	133.0	2706.698442700387	384.8491442254484	343.17501254295604	0.7893394598839338	9.89461840043677	False		False	66.0	802.5764765769223	85.94440535154176	433.0220458327387	0.9313082458432322	3.4008306377382254	False		False	41.0	22344.846319857887	4237.896711015734	205.5041630612891	0.9009349116148516	0.0252444725518881	True	none	
17	24-05-23	M1_P1_C3	24-05-23_M1_P1_C3	P1_C3	24-05-23_M1	6	1.5s	122.1989999999996	114.2539999999999	8151.349	829.4790000000003	299.8471416060748	144.7610057229349	155.08613588313983	192.69839231796232	197.71943504927503	4593.417721518988	959.4936708860766	98.0	True	-12.737797809080805	31.60222211023504	1025.8181469889705	87.40382867847603	56.70436269535948	614.8149231944627	0.0685748380470075	0.206916393326895	245.77764201451828	86.24592107889293	183.24286506381213	290.0360140593084	1152.0949213420563	4611.23417721519	1093.9873417721524	169.75	381.7025516663677	False	Chadwick	False	133.0	4646.334132894654	503.5387192826566	291.4095940721434	0.8754587790051441	2.5649872244156757	False		False	67.0	1753.737440678988	180.2674114542297	336.2701787614481	0.9420737057447396	0.9894234629042932	True	none	False	41.0	18090.98559679107	2607.2141052955226	216.74156842064255	0.9390310390075496	0.0192577061780238	True	none	
18	24-05-23	M1_P2_C1	24-05-23_M1_P2_C1	P2_C1	24-05-23_M1	1	1.5s	114.8670000000002	10.176000000001295	10546.772	3224.902000000001	483.8613029871788	204.12560629218933	279.7356966949895	357.15724926846	332.21775693468135	4735.03164556962	-955.6645569620256	-140.0	True	-1.727775072341501	33.01486516454862	1034.4287779146416	90.2866040760195	40.1683500542346	367.1518926269191	0.06430998655893	0.2204487836403028	365.71108361033976	115.95594979374896	290.4626990643801	488.0242754992314	1610.6445677839918	4782.025316455695	-969.2088607594936	-56.0	602.7562580449754	False	Chadwick	False	134.0	2057.6302014453554	144.0203706810671	503.901200175839	0.9402905467649564	4.442143830995371	False		False	66.0	997.2193093337024	53.693648704916384	566.9499458512818	0.9835531225591336	0.7557443007310082	True	none	False	42.0	4771.2988620040815	355.9060979312474	391.1416808399143	0.9800145840692018	0.043026623788883	True	none	641.1240154457926
19	24-05-23	M1_P2_C1	24-05-23_M1_P2_C1	P2_C1	24-05-23_M1	2	1.5s	114.8670000000002	29.501000000000204	10566.097	3244.227	536.7442972815955	200.65911788865836	336.0851793929372	315.2598067710992	360.13280129615123	4782.7215189873405	-854.7151898734173	-145.25	True	7.684729466002864	31.33315848015367	1036.7729809946836	90.2866040760195	53.37621369474304	348.61473379540826	0.0441686061120348	0.2259628361747074	365.71108361033976	115.95594979374896	290.4626990643801	488.0242754992314	1610.6445677839918	4782.025316455695	-969.2088607594936	-56.0	622.949268184321	False	Chadwick	False	134.0	1424.782427772364	47.62742760129979	601.7545389095307	0.9851260548831496	1.878059935865665	False		False	68.0	1081.0295123419965	14.65539578203497	631.0700583973857	0.9989469451966394	0.0507501999355048	True	none	False	40.0	2025.5371795077924	114.79839613530406	517.3826939553032	0.9871114951491572	0.0829034881473046	True	none	
20	24-05-23	M1_P2_C1	24-05-23_M1_P2_C1	P2_C1	24-05-23_M1	3	1.5s	114.8670000000002	48.85699999999997	10585.453	3263.583	478.8134995912669	182.63351437593064	296.1799852153363	358.838237333945	361.7287070087282	4798.607594936708	-776.8987341772146	-63.0	True	23.43326184849502	31.72295243825398	1048.2871072662942	90.2866040760195	72.73638000815016	413.3109524847365	0.0379611433108033	0.2209810310302168	365.71108361033976	115.95594979374896	290.4626990643801	488.0242754992314	1610.6445677839918	4782.025316455695	-969.2088607594936	-56.0	541.8477136415701	False	Chadwick	False	135.0	1615.9366084554065	53.32937306549348	545.09471059596	0.9854390641029008	1.4857889639142623	False		False	67.0	1244.9489726648096	45.54742664946956	569.9349664191622	0.992568292076957	0.2763057710756295	True	none	False	41.0	2336.253826593295	90.22624269879309	467.7658562929989	0.9939007386245045	0.0321067418042631	True	none	
21	24-05-23	M1_P2_C1	24-05-23_M1_P2_C1	P2_C1	24-05-23_M1	4	1.5s	114.8670000000002	68.21100000000115	10604.807	3282.937000000001	492.7112573586944	186.11874383549093	306.5925135232034	386.06599867705154	369.9387398267522	4727.341772151897	-1126.4240506329113	7.0	True	-1.405612921786087	29.49304948807801	1032.549442897904	90.2866040760195	43.5438081271254	362.1884011848824	0.054190127728064	0.2280884118090085	365.71108361033976	115.95594979374896	290.4626990643801	488.0242754992314	1610.6445677839918	4782.025316455695	-969.2088607594936	-56.0	589.4781465931164	False	Chadwick	False	135.0	1670.083936939542	78.28195672466998	529.4446970216053	0.9713098566696868	2.771408300536707	False		False	69.0	1035.5366335057674	30.48317332054692	573.1306559714271	0.9948704825140268	0.2395508188374108	True	none	False	41.0	2688.100787205936	134.6763751308866	440.75822547628593	0.9900098134809102	0.0428656450148213	True	none	
22	24-05-23	M1_P2_C1	24-05-23_M1_P2_C1	P2_C1	24-05-23_M1	5	1.5s	114.8670000000002	87.56600000000071	10624.162	3302.2920000000004	627.3021179897463	209.9387702278609	417.3633477618854	358.12294365266007	385.7713358041533	4761.360759493671	-1064.6835443037971	-10.5	True	10.876183558445518	27.4962299642514	1004.4253931558312	90.2866040760195	32.624831562178365	262.7677703197048	0.052909955447261	0.2401228618049804	365.71108361033976	115.95594979374896	290.4626990643801	488.0242754992314	1610.6445677839918	4782.025316455695	-969.2088607594936	-56.0	750.7696177104643	False	Chadwick	False	135.0	1111.8823274489189	51.95535320221764	678.2977277102913	0.97059902424615	5.380690466725637	False		False	71.0	690.1199207991442	15.852477996755404	738.138275053233	0.9966841634688568	0.3129167281226589	True	none	False	41.0	1916.4321815205008	76.83545249516533	542.7680652751178	0.993313932000989	0.0469594638531603	True	none	
23	24-05-23	M1_P2_C1	24-05-23_M1_P2_C1	P2_C1	24-05-23_M1	6	1.5s	114.8670000000002	106.92300000000068	10643.519	3321.6490000000003	640.6873576138833	232.22678590571013	408.4605717081731	421.34599889599485	434.50221244882914	4862.658227848102	-847.7215189873416	-22.75	True	12.868114604629229	28.14643997171704	985.242676255366	90.2866040760195	41.6464891750815	275.1139867938216	0.0431348901861965	0.2285770539392884	365.71108361033976	115.95594979374896	290.4626990643801	488.0242754992314	1610.6445677839918	4782.025316455695	-969.2088607594936	-56.0	738.9430885003081	False	Chadwick	False	133.0	1123.823594120381	24.922475719098284	722.3646712538117	0.993495328362824	1.19348947724887	False		False	71.0	1017.4902161906224	17.57404337893976	735.8078127875276	0.9982514042440794	0.1062288431648872	True	none	False	41.0	1386.7002672232431	55.24320921553568	653.8069708709594	0.993096821607805	0.0838632246134062	True	none	
24	24-05-23	M1_P2_C2	24-05-23_M1_P2_C2	P2_C2	24-05-23_M1	1	1.5s	116.72099999999956	10.173000000000684	11241.198	3919.328	528.8689107000051	212.34580521955377	316.52310548045136	448.7798333993187	363.9436989268384	4689.525316455696	1214.7784810126582	-395.5	True	8.789278793913581	23.95627792229382	900.6562817001859	61.41640838263235	45.66410904104298	324.58739530444177	0.0389245718281818	0.216326694812336	469.65467750611606	200.6903113447968	312.52351097634346	580.5715548034123	4312.745509816627	4722.974683544303	1440.696202531646	-364.0	604.9394800832814	False	Chadwick	False	133.0	1420.653503853654	45.5031797073554	581.3967623217536	0.9869037267950976	1.4181163230265603	False		False	75.0	1097.0930465736478	15.482528758059065	605.5088129751076	0.9987446071153552	0.0611452212752394	True	none	False	46.0	2385.571875063559	120.4730718793132	481.680684522794	0.988377740214636	0.0630422320988675	True	none	646.4501640933287
25	24-05-23	M1_P2_C2	24-05-23_M1_P2_C2	P2_C2	24-05-23_M1	2	1.5s	116.72099999999956	29.50500000000102	11260.53	3938.6600000000008	491.4809470857272	319.2535669727549	172.22738011297224	337.23993053578624	388.1603381696932	4569.050632911391	1636.6455696202518	-528.5	True	-50.74058985955526	23.59510851203413	845.9885331479713	61.41640838263235	87.55543926673549	579.465618231669	0.0220579268557412	0.1326020137801941	469.65467750611606	200.6903113447968	312.52351097634346	580.5715548034123	4312.745509816627	4722.974683544303	1440.696202531646	-364.0	530.1507303119839	False	Chadwick	False	93.0	4340.638861230513	141.53454456918254	526.556719761317	0.9922773837638078	0.2674526928685617	True	none	False	54.0	3646.8440040147448	215.3768755627272	533.6536272190559	0.9869284011613164	0.1590728624408579	True	none	False	33.0	8211.09291267247	1548.0802876253656	471.4138133517586	0.9197464648964964	0.0955324158402595	True	none	
26	24-05-23	M1_P2_C2	24-05-23_M1_P2_C2	P2_C2	24-05-23_M1	3	1.5s	116.72099999999956	48.86000000000058	11279.885	3958.015	576.5169101967209	362.92864418340105	213.58826601331987	464.2969287802516	471.8348041498784	4652.943037974685	1576.5822784810132	-614.25	True	2.929398554357249	18.223717549612864	720.3763652118967	61.41640838263235	59.450908142641424	402.4727692223109	0.0199149199012521	0.1378451693327375	469.65467750611606	200.6903113447968	312.52351097634346	580.5715548034123	4312.745509816627	4722.974683544303	1440.696202531646	-364.0	618.8416334373657	False	Chadwick	False	133.0	3261.414293257832	65.12101370965608	605.9492030344276	0.9957851621655188	0.1640041751636458	True	none	False	90.0	2962.881917064575	85.4890384721376	610.4908065238657	0.9944514161542451	0.1156446583024282	True	none	False	43.0	3153.297602700127	288.70633588140066	612.6637400746932	0.9699792349584944	0.1010267675117777	True	none	
27	24-05-23	M1_P2_C2	24-05-23_M1_P2_C2	P2_C2	24-05-23_M1	4	1.5s	116.72099999999956	70.07700000000114	11301.102	3979.232000000001	628.9656756415849	223.5696990259212	405.3959766156637	472.9786070537207	458.0106627811101	4713.037974683544	1488.3860759493666	-337.75	True	57.91460002899839	20.17036525946781	848.8622292166522	61.41640838263235	35.677656944669565	244.48363655739035	0.0362871103497681	0.229078863802429	469.65467750611606	200.6903113447968	312.52351097634346	580.5715548034123	4312.745509816627	4722.974683544303	1440.696202531646	-364.0	714.8205093168631	False	Chadwick	False	124.0	1022.2584718578104	20.11946274215801	702.6072606758283	0.9952337110748196	0.7690638395813517	True	none	False	73.0	893.5659833318382	17.113138717252244	718.7287915996448	0.9977136703486316	0.1676720193287176	True	none	False	45.0	1367.426089257763	49.85030825733744	624.6378638406866	0.9934307061423354	0.0769842131842892	True	none	
28	24-05-23	M1_P2_C2	24-05-23_M1_P2_C2	P2_C2	24-05-23_M1	5	1.5s	116.72099999999956	89.42000000000007	11320.445	3998.575	597.8536896849433	276.17359770480743	321.6800919801359	460.30652751298976	495.8789446088899	4778.164556962025	1441.518987341771	-301.0	True	17.360751188212816	20.19396230536813	845.9825922032693	61.41640838263235	50.67481961033651	316.4015987060645	0.027391198158458	0.192681155430654	469.65467750611606	200.6903113447968	312.52351097634346	580.5715548034123	4312.745509816627	4722.974683544303	1440.696202531646	-364.0	654.5072196841458	False	Chadwick	False	134.0	1489.965046641331	22.62597624484338	659.2047328341696	0.9971810958469376	0.3147069513454948	True	none	False	82.0	1382.289504448069	25.21958269520021	665.9925379500644	0.997818712861361	0.1006912736148262	True	none	False	46.0	1966.5435653957445	76.73614955401348	601.3280835469006	0.9930718647770648	0.0540248589687565	True	none	
29	24-05-23	M1_P2_C2	24-05-23_M1_P2_C2	P2_C2	24-05-23_M1	6	1.5s	116.72099999999956	108.77400000000124	11339.799	4017.929000000001	701.4922308905949	315.8202749041657	385.6719559864292	523.9581994083278	543.6627262566494	4858.417721518986	1329.3670886075952	-185.5	True	-18.649242795960163	22.83598469945979	837.5850440279478	61.41640838263235	60.43367634875639	269.56668367696824	0.0222872299246034	0.1939798065952575	469.65467750611606	200.6903113447968	312.52351097634346	580.5715548034123	4312.745509816627	4722.974683544303	1440.696202531646	-364.0	755.4414117263328	False	Chadwick	False	129.0	1190.476014737079	29.52986815687516	806.3663095247421	0.9927680220339172	1.1780582926082783	False		False	79.0	1456.968624088389	85.5842150631653	788.0919290456924	0.9792207785540544	1.017072136380362	False		False	44.0	1177.6285707486245	26.594505623576094	803.0738718406396	0.9976309794876264	0.0403179455211209	True	none	
60	24-05-23	M1_P2_C6	24-05-23_M1_P2_C6	P2_C6	24-05-23_M1	1	1.5s	117.3680000000004	10.176000000001295	13445.861	6123.991000000001	130.117565262343	59.836409649794405	70.28115561254859	121.69215742926964	114.40025490894004	4573.069620253164	-542.5632911392399	-201.25	True	-25.42103083717393	41.56537118441111	1154.85661318275	103.7737033147676	200.50309994693632	1660.0430629153236	0.058837779973218	0.2086877246950086	103.87216651540348	65.51186577967593	51.19260123966069	192.77407765878613	831.4480244055684	4549.082278481012	-346.7405063291137	-579.25	160.01742942376052	False	Chadwick	False	133.0	10270.305663737272	684.6668017626972	133.21051388807604	0.9473498505123245	0.2232217451632059	True	none	False	59.0	4881.160254077116	363.8625210341627	149.02237709343316	0.9732588920502948	0.0604122075720269	True	none	False	38.0	16717.807237766912	2193.186903577548	114.68796770321283	0.9469274547691764	0.0098696248760557	True	none	211.97282875169563
61	24-05-23	M1_P2_C6	24-05-23_M1_P2_C6	P2_C6	24-05-23_M1	2	1.5s	117.3680000000004	29.51300000000083	13465.198	6143.328	138.46863530124878	47.54344470887645	90.92519059237232	106.78409446938394	89.34134122424211	4555.03164556962	-320.7911392405072	-399.0	True	-53.80615238101291	39.739452587922685	1198.5057532933722	103.7737033147676	169.86658214041918	1379.212341712268	0.0639765137659249	0.2414405477230201	103.87216651540348	65.51186577967593	51.19260123966069	192.77407765878613	831.4480244055684	4549.082278481012	-346.7405063291137	-579.25	172.45983781756422	False	Chadwick	False	134.0	6714.688662684451	555.0668168463901	141.71163427138802	0.9137988541306026	0.6611590615399201	True	none	False	60.0	2601.813916810023	124.66185539335402	169.9491415369244	0.9873949165797876	0.0633215953258851	True	none	False	36.0	25219.634482808327	9723.118553575	94.8529273612145	0.6964879651567182	0.0425868960961599	True	none	
62	24-05-23	M1_P2_C6	24-05-23_M1_P2_C6	P2_C6	24-05-23_M1	3	1.5s	117.3680000000004	48.87300000000141	13484.558	6162.688000000001	145.33888135070114	28.237531082645543	117.1013502680556	70.56276119887525	72.57231771133365	4512.974683544306	-169.77848101265852	-714.0	True	-17.799291393196654	37.7448076936851	1176.1608061236116	103.7737033147676	96.74026389975812	968.3024497802624	0.088656097817422	0.2867207862137553	103.87216651540348	65.51186577967593	51.19260123966069	192.77407765878613	831.4480244055684	4549.082278481012	-346.7405063291137	-579.25	201.93083069962583	False	Chadwick	False	135.0	4235.316221105887	395.85620052079406	142.68413868852633	0.8781130551427505	1.5255534834347282	False		False	61.0	1558.667447781265	88.68171974119453	183.39366058005413	0.9799036749863176	0.1869455534615283	True	none	False	37.0	16329.768052459824	3945.023653411258	76.87080474959613	0.8295670466108329	0.0239301202627114	True	none	
63	24-05-23	M1_P2_C6	24-05-23_M1_P2_C6	P2_C6	24-05-23_M1	4	1.5s	117.3680000000004	68.24099999999999	13503.926	6182.056	226.71926102683517	62.02868056565149	164.69058046118366	83.38593932817776	97.86863564009492	4529.303797468356	-188.41772151898667	-791.0	True	-0.3952281117135499	50.92828008660975	1114.236774263188	103.7737033147676	90.90285962787766	648.9017287018559	0.0853789123315724	0.2665226628667105	103.87216651540348	65.51186577967593	51.19260123966069	192.77407765878613	831.4480244055684	4549.082278481012	-346.7405063291137	-579.25	309.47491936256733	False	Chadwick	False	124.0	2700.0337214781944	194.68850272889745	248.03853747561388	0.9307440960539272	1.8674149956488264	False		False	53.0	1313.7657051624922	66.66762023965819	296.17617558253227	0.9868570196585024	0.1877087870354972	True	none	False	38.0	3040.7856768467414	341.3537753347338	218.84287812247828	0.94582368350334	0.1092896592443421	True	none	
