	date	cellName	cellID	cellCode	manipID	compNum	compDuration	totalDuration	compStartTime	compAbsStartTime	compStartTimeThisDay	initialThickness	minThickness	maxIndent	previousThickness	surroundingThickness	surroundingDx	surroundingDy	surroundingDz	validatedThickness	jumpD3	minForce	maxForce	ctFieldForce	minStress	maxStress	minStrain	maxStrain	ctFieldThickness	ctFieldFluctuAmpli	ctFieldMinThickness	ctFieldMaxThickness	ctFieldVarThickness	ctFieldDX	ctFieldDY	ctFieldDZ	bestH0	error_bestH0	method_bestH0	error_vwc_Full	nbPts_vwc_Full	K_vwc_Full	ciwK_vwc_Full	Y_vwc_Full	ciwY_vwc_Full	H0_vwc_Full	R2_vwc_Full	Chi2_vwc_Full	valid_vwc_Full	issue_vwc_Full	error_Full	nbPts_Full	E_Full	ciwE_Full	H0_Full	R2_Full	Chi2_Full	valid_Full	issue_Full	error_f_<_400	nbPts_f_<_400	E_f_<_400	ciwE_f_<_400	H0_f_<_400	R2_f_<_400	Chi2_f_<_400	valid_f_<_400	issue_f_<_400	error_f_in_400_800	nbPts_f_in_400_800	E_f_in_400_800	ciwE_f_in_400_800	H0_f_in_400_800	R2_f_in_400_800	Chi2_f_in_400_800	valid_f_in_400_800	issue_f_in_400_800	Color	ratio G/R	EGFP	DsRed	phase	mean_h	median_h	E_effective	NLI	NLI_type	NLI_ind
63	24-06-12	M1_P1_C8	24-06-12_M1_P1_C8	P1_C8	24-06-12_M1	4	1.5s	194.8119999999999	69.37900000000081	15673.225	4915.334000000001	704.7952490895062	369.5775865931473	335.2176624963589	636.9722933464564	571.2120089422688	4737.879746835442	-1734.6835443037976	-430.5	True	-9.73301055836359	21.55754747211903	781.6067597711599	67.73065249184043	27.48830472051566	247.01886933643232	0.0452567712375836	0.1825956173429526	451.9850325649336	492.4889569323528	265.13217947410794	844.795817112331	31953.218836163225	4635.031645569619	-1505.6645569620257	-185.5	817.2641336309221	False	VWC	False	135	61.17770843640404	16.586996312520025	1057.9204654022135	101.61486442980964	817.5154014822348	0.997889376410548	1.2119806891320049	False		False	135	1432.074034031772	28.464686809818375	794.3706994555793	0.9953146871725144	0.5816140287675787	True	none	False	85	1537.4496489627309	71.81286604150644	788.9101932480723	0.9857853434742156	0.696534093801268	True	none	False	50	1711.2374307889197	30.413391771592572	750.7819545977054	0.99846176393908	0.0158682808250618	True	none	Yellow	0.7465353212509638	357.9746887159294	479.51473764975225	G1/S			1207.2801051395281	-0.8502197612080022	Intermediate	1
64	24-06-12	M1_P1_C8	24-06-12_M1_P1_C8	P1_C8	24-06-12_M1	5	1.5s	194.8119999999999	88.71299999999974	15692.559	4934.668	564.4082226682913	209.36682165906316	355.04140100922814	513.6545291123675	430.41234383245865	4486.29746835443	-1971.392405063291	-518.0	True	-13.759700145967797	23.73350295045837	815.3872926982464	67.73065249184043	22.69471558048416	228.4991803220005	0.0690523481401851	0.2356246082802068	451.9850325649336	492.4889569323528	265.13217947410794	844.795817112331	31953.218836163225	4635.031645569619	-1505.6645569620257	-185.5	714.2549502623762	False	VWC	False	134	49.55527996589728	2.348270886160858	486.4757401382659	47.64469539651483	715.3569513123668	0.9976752493088484	1.4550978990187464	False		False	134	1029.4442648198103	24.38275277142802	650.2650069968271	0.9925324783185366	1.092185817033327	False		False	81	919.3370726268136	22.85554024453908	663.5324271916168	0.9957118638202804	0.2773334955035186	True	none	False	50	1756.8092507666788	103.67165231578342	524.6212692482208	0.9814588805828708	0.1418898897324279	True	none	Yellow	0.7465353212509638	357.9746887159294	479.51473764975225	G1/S			607.4603103675073	-0.6043312014002411	Intermediate	1
65	24-06-12	M1_P1_C8	24-06-12_M1_P1_C8	P1_C8	24-06-12_M1	6	1.5s	194.8119999999999	108.04800000000068	15711.894	4954.003000000001	460.99152904383055	172.71636053771726	288.2751685061133	389.9443912118127	384.3232782486612	4436.993670886075	-2011.9303797468356	-350.0	True	-12.966310512352702	24.93995466371122	854.3764973386906	67.73065249184043	17.30761938184084	244.7149286087557	0.1019361698974629	0.2469783113634205	451.9850325649336	492.4889569323528	265.13217947410794	844.795817112331	31953.218836163225	4635.031645569619	-1505.6645569620257	-185.5	666.6910489502042	False	VWC	False	134	72.60955149638981	10.664983806795147	120.18921386357523	61.287305831035695	670.4811259936681	0.996902851820378	2.145656943213265	False		False	134	1320.49330553777	58.624195999510434	515.2349217310885	0.9739606581500314	2.522369124486069	False		False	78	910.9989934959566	12.379541165779658	550.2979179704087	0.9987142583635152	0.0693148210495903	True	none	False	49	3227.9575059252365	152.57477895739075	371.2570444178044	0.9891969375130192	0.032139035137897	True	none	Yellow	0.7465353212509638	357.9746887159294	479.51473764975225	G1/S			297.45862669655816	0.16876831165317793	Intermediate	0.5
66	24-06-12	M1_P1_C8	24-06-12_M1_P1_C8	P1_C8	24-06-12_M1	7	1.5s	194.8119999999999	127.38500000000022	15731.231	4973.34	572.1842282419493	274.0327309683771	298.1514972735722	457.33558914104697	448.7712112626805	4515.443037974683	-1999.7784810126584	-108.5	True	4.009602534821116	24.6445442908497	824.4376227946009	67.73065249184043	36.88091677066088	297.0148919604783	0.0452944957546305	0.1963369625210672	451.9850325649336	492.4889569323528	265.13217947410794	844.795817112331	31953.218836163225	4635.031645569619	-1505.6645569620257	-185.5	666.7639669177797	False	VWC	False	132	45.54317665819368	9.48401301897916	1271.3675549087595	66.48161020188802	666.6824729972615	0.9990107434697452	0.6136136100024996	True	none	False	132	1563.3191233375317	25.306081293753103	653.0948815679484	0.996866456410391	0.2969008544320812	True	none	False	81	1585.5001076301628	68.52532211021843	652.3649443818249	0.988124689214016	0.4335517642471534	True	none	False	48	1754.129670061586	30.16809600559424	628.1694827612401	0.9985567614886912	0.0134256476137765	True	none	Yellow	0.7465353212509638	357.9746887159294	479.51473764975225	G1/S			1382.5569510469277	-1.0582077524978457	Intermediate	1
67	24-06-12	M1_P1_C8	24-06-12_M1_P1_C8	P1_C8	24-06-12_M1	8	1.5s	194.8119999999999	147.6910000000007	15751.537	4993.646000000001	401.1008917615952	224.78699981123827	176.3138919503569	404.5822307618196	362.5607841259293	4522.025316455694	-1745.1265822784812	-122.5	True	-16.628317903711455	26.241521721362545	903.0824025700898	67.73065249184043	61.61112522785277	536.6593000162375	0.0433653547856779	0.1715743708431868	451.9850325649336	492.4889569323528	265.13217947410794	844.795817112331	31953.218836163225	4635.031645569619	-1505.6645569620257	-185.5	463.2139003836879	False	VWC	False	134	5.203413055350133e-13	76.32847268682897	3067.014991355128	384.70089788708566	463.0585780294435	0.9954262244214084	3.502402402712298	False		False	134	3403.206050335899	105.65594291965772	452.49361120522656	0.9890045824074414	0.3749866598784164	True	none	False	76	4868.135379533409	317.47528369144226	438.1814207100162	0.9769373410359896	0.1822316004788737	True	none	False	46	2685.206539956273	73.47572085228357	479.6440168010495	0.9966751556272364	0.0155498416199779	True	none	Yellow	0.7465353212509638	357.9746887159294	479.51473764975225	G1/S			3067.0149913551295	-15.382787544493217	Linear	1
68	24-06-12	M1_P1_C8	24-06-12_M1_P1_C8	P1_C8	24-06-12_M1	9	1.5s	194.8119999999999	167.02800000000025	15770.874	5012.983	371.9194553711656	212.2330762010652	159.68637917010045	334.9130298529189	323.08180419875043	4618.73417721519	-1342.46835443038	-180.25	True	8.634979429265996	30.129620780667093	972.0090298890708	67.73065249184043	84.92385673247531	654.5307359441628	0.0382511087859981	0.1658306533973405	451.9850325649336	492.4889569323528	265.13217947410794	844.795817112331	31953.218836163225	4635.031645569619	-1505.6645569620257	-185.5	422.3476230990552	False	VWC	False	135	950.1791383047836	61.141460266034095	4.968078120383185e-10	651.0085561120497	421.71359002614696	0.9938458623287916	5.598598258667035	False		False	135	4065.929871784568	196.49995419390416	397.71478670548817	0.9732349707877151	0.738531269618799	True	none	False	70	2483.105933003824	56.111303740650754	421.3239839124518	0.9971851210551528	0.0398827493723134	True	none	False	44	6944.04153166146	557.9466736957968	350.4169579408956	0.9769134177522116	0.0301674843018727	True	none	Yellow	0.7465353212509638	357.9746887159294	479.51473764975225	G1/S			2319.773286877409	12.669257126778907	Non-linear	0
69	24-06-12	M1_P1_C8	24-06-12_M1_P1_C8	P1_C8	24-06-12_M1	10	1.5s	194.8119999999999	181.91200000000023	15785.758	5027.867	344.4389010715031	223.36630473387595	121.07259633762716	308.4072447788503	294.12265355707905	4639.462025316455	-1141.5506329113928	-274.75	True	9.299661713501504	21.83031178867397	976.4062197947632	67.73065249184043	189.7189525799807	286293077788.9089	1.0321226982562238e-11	0.119643416171623	451.9850325649336	492.4889569323528	265.13217947410794	844.795817112331	31953.218836163225	4635.031645569619	-1505.6645569620257	-185.5	348.4274592841349	False	VWC	False	160	2988.7681785708246	1109.14103177539	6.996506758597324e-07	5185.133314311667	348.42745927344964	0.971707292510446	27.915975624455186	False		False	160	6890.723917497985	429.75103093716353	354.16627960705125	0.9526878836257808	0.8736367784410425	True	none	False	94	3816.498522695637	181.2935386130427	370.7194099383179	0.9844011787589791	0.1653432624195166	True	none	False	44	13742.371998923834	1705.0376562359988	313.2399199874069	0.951153589359118	0.0297382126679876	True	none	Yellow	0.7465353212509638	357.9746887159294	479.51473764975225	G1/S			7296.797311663577	10.018251024676088	Non-linear	0
70	24-06-12	M1_P2_C10	24-06-12_M1_P2_C10	P2_C10	24-06-12_M1	1	1.5s	194.90599999999904	10.184000000001106	23345.861	12587.97	330.8425513227388	137.42007579023905	193.42247553249973	314.6789424162921	292.3358055400304	4788.987341772152	76.3291139240508	-28.0	True	17.874902249093196	32.151031274181186	1030.880850845529	86.9591543368283	68.97385005960716	591.1736399895648	0.0553139731090469	0.2180786101837104	301.0627589989353	84.04874077056135	220.2343573024364	378.40394539875706	1114.2169794427311	4787.879746835443	-38.98734177215185	178.5	397.4387398476828	False	VWC	False	131	3.176492236302165e-15	62.95311909912577	2998.0853454860658	475.2944507484005	399.62625214782497	0.9797692091708532	19.46636422299701	False		False	131	3630.914799736736	147.3927304890652	379.9561703237218	0.9809557693271777	0.5680109552903909	True	none	False	68	5237.007391612238	208.954052788173	364.8602676985806	0.992093058009702	0.0448466632219621	True	none	False	41	2533.4264218090784	298.57262994844785	428.0408583537113	0.9458682781594268	0.2556673374312844	True	none	Green	36.205923398087066	1186.3789329521865	32.76753695542726	S/G2	396.24347108728335	418.3842099347569	2998.0853454860658	-17.58725614136189	Linear	1
71	24-06-12	M1_P2_C10	24-06-12_M1_P2_C10	P2_C10	24-06-12_M1	2	1.5s	194.90599999999904	29.736000000000782	23365.413	12607.522	380.7000721416195	218.81803074639265	161.88204139522685	274.88439253309843	319.5576406131704	4818.037974683543	154.58860759493635	33.25	True	3.751852023639268	36.15754524577958	917.5065068042704	86.9591543368283	79.18282367040852	570.3616331730223	0.0481858302221944	0.1701339058325788	301.0627589989353	84.04874077056135	220.2343573024364	378.40394539875706	1114.2169794427311	4787.879746835443	-38.98734177215185	178.5	446.9338201679273	False	VWC	False	123	5.614024383646184e-15	162.096022165403	3536.671680331867	807.7969088626592	447.4675558215106	0.9857361495510232	10.873328743858146	False		False	123	4168.483937364118	156.60287899611302	432.2211967404166	0.9854899871878832	0.3599519687766171	True	none	False	67	5752.669544078896	209.70882270699263	418.9077754946259	0.993598179920363	0.0360160601234414	True	none	False	43	2828.571140359136	236.8580197256175	479.5036987267856	0.972223140114666	0.1250829550252009	True	none	Green	36.205923398087066	1186.3789329521865	32.76753695542726	S/G2			3536.671680331867	-17.411680398222106	Linear	1
72	24-06-12	M1_P2_C10	24-06-12_M1_P2_C10	P2_C10	24-06-12_M1	3	1.5s	194.90599999999904	50.05500000000029	23385.732	12627.841	276.2505932057326	158.6507925883352	117.59980061739742	301.97957416797635	275.0377850056034	4774.050632911392	-21.5189873417723	-10.5	True	7.073268861194675	39.479398328170205	1026.9031578416038	86.9591543368283	117.40086588609526	905.920697365618	0.0466482848685499	0.1704678514250669	301.0627589989353	84.04874077056135	220.2343573024364	378.40394539875706	1114.2169794427311	4787.879746835443	-38.98734177215185	178.5	324.70721794340466	False	VWC	False	130	8.222295889377901e-11	338.5085889803304	5721.669387037181	1633.0607527004563	325.3191594132432	0.977530984799519	21.6388713253168	False		False	130	7093.6198119475785	351.3131606832904	311.5016888960237	0.9738966150950464	0.3121591505201639	True	none	False	64	12110.149996942264	859.3291304695753	297.5972112165388	0.9779569942285956	0.0410436685356876	True	none	False	41	4842.090918656212	683.5621107050315	343.3139748594682	0.9319320751590284	0.1281247310940866	True	none	Green	36.205923398087066	1186.3789329521865	32.76753695542726	S/G2			5721.669387037382	-13.4548896061516	Linear	1
73	24-06-12	M1_P2_C10	24-06-12_M1_P2_C10	P2_C10	24-06-12_M1	4	1.5s	194.90599999999904	69.38999999999942	23405.067	12647.176	350.18799760590537	170.7282557315457	179.45974187435968	293.5041530158219	306.3779915575733	4801.550632911392	103.1645569620259	164.5	True	11.992523686411468	31.17297122838698	1029.812336988581	86.9591543368283	60.77457078617108	595.8731535516185	0.0571148451255847	0.1989695445193268	301.0627589989353	84.04874077056135	220.2343573024364	378.40394539875706	1114.2169794427311	4787.879746835443	-38.98734177215185	178.5	423.54728963440425	False	VWC	False	135	5.866161567439143e-15	70.94930484887193	3089.923592990452	460.6196107607212	424.18565744660606	0.988339010409298	11.59819142240034	False		False	135	3612.48084553425	142.773280456252	407.8068497203305	0.9815510280931892	0.6080732721322736	True	none	False	70	5837.725049706333	562.0820605021872	389.1620518232611	0.9550077900638504	0.2619057020434687	True	none	False	41	3408.0035793890884	218.78308497290192	417.806401773092	0.9845163657634766	0.0474091313673793	True	none	Green	36.205923398087066	1186.3789329521865	32.76753695542726	S/G2			3089.923592990452	-17.333953668111114	Linear	1
74	24-06-12	M1_P2_C10	24-06-12_M1_P2_C10	P2_C10	24-06-12_M1	5	1.5s	194.90599999999904	88.72899999999936	23424.406	12666.515	396.77528079561097	195.69450185834376	201.0807789372672	317.8846248615814	329.2427969263281	4819.841772151898	-13.860759493670502	271.25	True	28.506704836747293	36.14685919454239	1020.7915678925314	86.9591543368283	71.88078513802253	529.0175725601437	0.0466020018412215	0.1941600903634016	301.0627589989353	84.04874077056135	220.2343573024364	378.40394539875706	1114.2169794427311	4787.879746835443	-38.98734177215185	178.5	468.70719706905976	False	VWC	False	129	4.1349971453786415e-18	64.50332841957336	2856.714829259965	420.4207918868877	469.2142336286869	0.9883619912896492	11.044699260127365	False		False	129	3293.789304738008	108.63677788469332	452.608955632044	0.9875807711130842	0.4593484909229094	True	none	False	64	4598.5799269407735	287.589810193018	436.5663413519909	0.9819444314622796	0.1338528922201044	True	none	False	43	3219.3849629170413	148.8681717869332	459.801911646576	0.9915517877343236	0.0321019716709242	True	none	Green	36.205923398087066	1186.3789329521865	32.76753695542726	S/G2			2856.714829259965	-20.451751623121176	Linear	1
