	date	cellName	cellID	cellCode	manipID	compNum	compDuration	totalDuration	compStartTime	compAbsStartTime	compStartTimeThisDay	initialThickness	minThickness	maxIndent	previousThickness	surroundingThickness	surroundingDx	surroundingDy	surroundingDz	validatedThickness	jumpD3	minForce	maxForce	ctFieldForce	minStress	maxStress	minStrain	maxStrain	ctFieldThickness	ctFieldFluctuAmpli	ctFieldMinThickness	ctFieldMaxThickness	ctFieldVarThickness	ctFieldDX	ctFieldDY	ctFieldDZ	bestH0	error_bestH0	method_bestH0	error_vwc_Full	nbPts_vwc_Full	K_vwc_Full	ciwK_vwc_Full	Y_vwc_Full	ciwY_vwc_Full	H0_vwc_Full	R2_vwc_Full	Chi2_vwc_Full	valid_vwc_Full	issue_vwc_Full	error_Full	nbPts_Full	E_Full	ciwE_Full	H0_Full	R2_Full	Chi2_Full	valid_Full	issue_Full	error_f_<_400	nbPts_f_<_400	E_f_<_400	ciwE_f_<_400	H0_f_<_400	R2_f_<_400	Chi2_f_<_400	valid_f_<_400	issue_f_<_400	error_f_in_400_800	nbPts_f_in_400_800	E_f_in_400_800	ciwE_f_in_400_800	H0_f_in_400_800	R2_f_in_400_800	Chi2_f_in_400_800	valid_f_in_400_800	issue_f_in_400_800	Color	ratio G/R	EGFP	DsRed	phase	mean_h	median_h	E_effective	mean_Eeff	median_Eeff	NLI	NLI_type
195	24-06-04	M1_P2_C4	24-06-04_M1_P2_C4	P2_C4	24-06-04_M1	6	1.5s	192.34800000000172	107.04699999999866	17834.385	10171.186999999998	293.08334727585014	174.22881895658338	118.85452831926676	215.38006840733624	235.32867491841307	4672.025316455699	380.34810126582295	-659.75	True	4.453759319966713	33.90527181465594	1014.9376174201176	93.73986292917628	190.5195602484525	1015.0774504087146	0.020383089511475	0.1503763286301101	223.8223433926792	38.97150736369895	196.58048579001024	265.1342485601672	228.2292684869957	4668.797468354434	191.7405063291138	-656.25	317.43126249653045	False	VWC	False	134	1950.325110893561	176.66261967441156	8.539976667076975e-11	1436.2464857447808	317.2117503581294	0.9926570846259204	7.138212068761001	False		False	134	6658.2685312550975	358.3849900216616	307.694277856166	0.9681445426557452	0.4208682970291199	True	none	False	67	3831.681311966594	160.0426151455628	326.6741552249086	0.9910282878764888	0.0622377823205263	True	none	False	42	13045.15058756559	1504.087143752581	269.43055264105027	0.9584490500427636	0.0219271627232606	True	none	Green	4.686619189172095	512.8321014312211	109.42474323837996	S/G2	291.5600069631738	296.6476521461293	4761.535915267567	8169.239785256124	6217.408506224526	13.746290380359447	Non-linear
196	24-06-04	M1_P2_C4	24-06-04_M1_P2_C4	P2_C4	24-06-04_M1	7	1.5s	192.34800000000172	126.3859999999986	17853.724	10190.525999999998	242.3582463044983	159.07593079497838	83.28231550951992	239.6017653436138	222.91932903362385	4656.58227848101	376.139240506329	-710.5	True	4.099965951300244	40.71394130438794	1032.8567617759318	93.73986292917628	265.73957988869995	1421.7906583122094	0.0208116927890545	0.1318935650708457	223.8223433926792	38.97150736369895	196.58048579001024	265.1342485601672	228.2292684869957	4668.797468354434	191.7405063291138	-656.25	263.23158888813737	False	VWC	False	131	2339.6138228220093	581.6773093568252	3299.655005555928	2700.345610901547	263.7449071826185	0.9924589904080192	7.418020430157995	False		False	131	11099.945031243567	369.3841998030296	256.4119669025537	0.9883394469190948	0.0726588577582031	True	none	False	63	8646.133463438306	662.1872163886271	262.12452874998235	0.973847879848768	0.0588438129407661	True	none	False	42	13204.0587533132	1663.2260790840476	248.17857397355587	0.95030414616298	0.0250027415755797	True	none	Green	4.686619189172095	512.8321014312211	109.42474323837996	S/G2	291.5600069631738	296.6476521461293	9011.602815179973	8169.239785256124	6217.408506224526	0.23831569589248483	Intermediate
197	24-06-04	M1_P2_C4	24-06-04_M1_P2_C4	P2_C4	24-06-04_M1	8	1.5s	192.34800000000172	145.72400000000198	17873.062	10209.864	295.2475275466177	158.85166629200012	136.39586125461756	219.50323625076044	217.90197905336024	4649.905063291139	323.7658227848108	-726.25	True	4.810452573691221	35.53542811337994	1023.40039695107	93.73986292917628	277.4033289857789	2503038625826.8027	2.255700525936255e-12	0.1549462731923304	223.8223433926792	38.97150736369895	196.58048579001024	265.1342485601672	228.2292684869957	4668.797468354434	191.7405063291138	-656.25	296.829576028737	False	VWC	False	133	1831.7692304656496	182.43527449427995	2.922381892598475e-07	1930.828284788282	296.829576027236	0.987713098731101	12.167377049160445	False		False	133	5700.128164308679	498.8903385145408	296.7509700857738	0.9178875691585155	1.287571654980759	False		False	65	2410.2138618002905	234.78858312781625	331.5400530781403	0.9515389128671676	0.5407258916536951	True	none	False	43	11823.634176202331	1181.1029639825902	253.5106285400156	0.9668544185231368	0.0194527270313431	True	none	Green	4.686619189172095	512.8321014312211	109.42474323837996	S/G2	291.5600069631738	296.6476521461293	4472.092848108764	8169.239785256124	6217.408506224526	10.184773843346072	Non-linear
198	24-06-04	M1_P2_C4	24-06-04_M1_P2_C4	P2_C4	24-06-04_M1	9	1.5s	192.34800000000172	165.0639999999985	17892.402	10229.203999999998	264.2334039358475	159.83603829747608	104.3973656383714	217.90197905336024	222.18234126325115	4661.867088607592	289.33544303797464	-705.25	True	-5.075430482185535	37.717128029153	1019.121676932795	93.73986292917628	117.55717587727963	978.5717086790733	0.0420606209905529	0.1609751009351571	223.8223433926792	38.97150736369895	196.58048579001024	265.1342485601672	228.2292684869957	4668.797468354434	191.7405063291138	-656.25	309.115953970852	False	VWC	False	132	1451.6592343624366	126.2354740382424	59.153602359188326	1625.6038807046482	310.8087366951329	0.987911463761352	11.806660494805357	False		False	132	7181.649127267231	260.5451828574337	283.3719904063248	0.9854195254617324	0.1580225824566158	True	none	False	65	5919.259774028399	462.7966115714752	289.4050600749895	0.9711443039152484	0.1098189685841605	True	none	False	41	6626.593434734063	597.9218102251097	285.00786534315205	0.9718272050772516	0.0310018790929894	True	none	Green	4.686619189172095	512.8321014312211	109.42474323837996	S/G2	291.5600069631738	296.6476521461293	3603.243530001855	8169.239785256124	6217.408506224526	1.7775235355270076	Non-linear
199	24-06-04	M1_P2_C4	24-06-04_M1_P2_C4	P2_C4	24-06-04_M1	10	1.5s	192.34800000000172	179.94800000000032	17907.286	10244.088	292.9099484489252	194.98019797655436	97.92975047237088	231.1351970120595	235.36417887754487	4658.227848101264	191.7405063291138	-836.5	True	24.389007994965542	22.651805592763605	1006.3601458426108	93.73986292917628	-1282.5002284777606	2151482237978.7063	-0.0033707274862067	0.1141059720251588	223.8223433926792	38.97150736369895	196.58048579001024	265.1342485601672	228.2292684869957	4668.797468354434	191.7405063291138	-656.25	296.4657282635216	False	VWC	False	152	4180.707880618807	2507.493409657586	1.9096408388380163e-08	10328.132464297783	296.46572826229743	0.9526406875524526	48.62557678527823	False		False	152	9328.331783876634	711.7029731405901	300.80587907254403	0.9343813617288956	0.7550829525446232	True	none	False	85	4643.377975272731	242.20467085067648	318.0997929260895	0.9829884655975588	0.1221645825675867	True	none	False	43	48405.49686069877	10913.061439224472	242.95320836961545	0.870507984448978	0.0186018205255391	True	none	Green	4.686619189172095	512.8321014312211	109.42474323837996	S/G2	291.5600069631738	296.6476521461293	10206.806349186105	8169.239785256124	6217.408506224526	11.727938181352167	Non-linear
200	24-06-04	M1_P2_C5	24-06-04_M1_P2_C5	P2_C5	24-06-04_M1	1	1.5s	193.28700000000023	10.177000000003318	18595.883	10932.685	516.9975960958154	212.6143336203204	304.38326247549503	443.58737437794207	415.1200445738318	4700.253164556962	1278.3544303797466	-600.25	True	21.315279737025584	21.881939320951822	926.9148114203452	73.12994197221197	24.11134548333563	300.993307137434	0.0660185170155231	0.2240187575345957	311.8328017918825	138.5975119690246	225.34128881112883	474.90393018734994	3032.460011198395	4634.810126582278	1234.6835443037971	-421.75	648.3256603455186	False	VWC	False	135	161.21208232564035	65.03201632183635	2.738036248311877e-10	253.77328008272207	644.7483207177278	0.9819238164002868	15.201192554318714	False		False	135	1480.0862928089516	95.69621332629568	550.5758231994831	0.9477004233904558	5.744114208554943	False		False	76	841.5940707795709	14.394439515191277	603.7624417730474	0.9980469264325924	0.1336251112069853	True	none	False	44	5652.838241177157	424.5191425051724	365.67769846985067	0.9790894936322851	0.034754386446883	True	none	Green	9.663778885030723	367.7569614118692	38.05519205137526	M	503.3374487950743	518.5944206069557	393.58418536560663	1600.9324367999382	922.1580484945316	12.157598446318406	Non-linear
201	24-06-04	M1_P2_C5	24-06-04_M1_P2_C5	P2_C5	24-06-04_M1	2	1.5s	193.28700000000023	29.51600000000326	18615.222	10952.024	482.0788442068472	164.8076463748448	317.27119783200243	388.9263795235688	387.1805658989279	4665.981012658227	1339.4936708860764	-463.75	True	-19.51041999294105	22.80903844520787	938.5774208966918	73.12994197221197	22.350146459710764	285.45980119852373	0.0763966706459221	0.24613477211421	311.8328017918825	138.5975119690246	225.34128881112883	474.90393018734994	3032.460011198395	4634.810126582278	1234.6835443037971	-421.75	630.0090432329341	False	VWC	False	134	62.325686452600486	2.752356002077262	401.0998461077926	51.46763158070579	632.0321743737732	0.9976958090653744	1.994635082521871	False		False	134	1256.729972622581	44.36713307529089	545.9526196054542	0.983193992871922	2.0973204882199448	False		False	75	945.5783227187826	21.4929451031665	573.8107730636733	0.996645127313958	0.1871803888737044	True	none	False	43	2013.7955825878348	115.5702982149601	442.8599680014804	0.9848754100413828	0.088718089830416	True	none	Green	9.663778885030723	367.7569614118692	38.05519205137526	M	503.3374487950743	518.5944206069557	553.2621665487118	1600.9324367999382	922.1580484945316	-0.42094537281718963	Linear
202	24-06-04	M1_P2_C5	24-06-04_M1_P2_C5	P2_C5	24-06-04_M1	3	1.5s	193.28700000000023	48.88000000000102	18634.586	10971.388	428.3003868693868	199.0658052124081	229.23458165697863	363.5874895229472	345.87720516835725	4626.803797468354	1357.3734177215183	-444.5	True	-3.141262029658156	23.394589764698285	911.9221231828376	73.12994197221197	38.19167868528086	405.5657147937443	0.0555174802690203	0.2050365866716653	311.8328017918825	138.5975119690246	225.34128881112883	474.90393018734994	3032.460011198395	4634.810126582278	1234.6835443037971	-421.75	517.2014889755689	False	VWC	False	135	276.061774370814	10.197087118918589	449.8543852398794	133.15785004635936	514.7016893122806	0.9978209813279628	1.727708746204386	False		False	135	2251.288093708312	89.83763705880912	469.1042304928309	0.9805645995810875	1.0986075268151247	False		False	77	1567.3366865158582	69.23675779644752	492.3085325071847	0.9877711365406486	0.364692102288406	True	none	False	45	3734.483523374373	135.9179145577847	405.24330784426246	0.9945037659589464	0.0149887880713048	True	none	Green	9.663778885030723	367.7569614118692	38.05519205137526	M	503.3374487950743	518.5944206069557	1123.8333265748745	1600.9324367999382	922.1580484945316	0.17557436869613646	Intermediate
203	24-06-04	M1_P2_C5	24-06-04_M1_P2_C5	P2_C5	24-06-04_M1	4	1.5s	193.28700000000023	68.2410000000018	18653.947	10990.749	429.5580766030507	192.1312846343535	237.4267919686972	342.1618072997326	327.77074252094826	4618.354430379746	1296.3607594936711	-488.25	True	13.278250647602736	25.204017530288034	937.1281793111732	73.12994197221197	40.98419340513177	407.3772194597568	0.0557770077958624	0.2101692577666852	311.8328017918825	138.5975119690246	225.34128881112883	474.90393018734994	3032.460011198395	4634.810126582278	1234.6835443037971	-421.75	519.9873522383425	False	VWC	False	134	295.1097427616517	35.656451130685	2.435791080487069e-13	168.19341793239877	518.4090525157619	0.9965979488577974	2.87448415899496	False		False	134	2168.549500185685	131.88450631870018	454.1743614914464	0.955234925151832	2.663304362870534	False		False	74	1233.6576659552047	56.47046615313337	494.2424134341068	0.986866924770194	0.4817962145649739	True	none	False	44	4804.985618453455	269.5478083631665	359.32727787799325	0.9877517486270446	0.0235531091156281	True	none	Green	9.663778885030723	367.7569614118692	38.05519205137526	M	503.3374487950743	518.5944206069557	720.4827704141888	1600.9324367999382	922.1580484945316	15.470983563764287	Non-linear
204	24-06-04	M1_P2_C5	24-06-04_M1_P2_C5	P2_C5	24-06-04_M1	5	1.5s	193.28700000000023	87.6030000000028	18673.309	11010.111	378.0252192001708	171.83479888100737	206.19042031916345	287.8681980469769	302.57152476997726	4621.0759493670885	1242.5000000000005	-470.75	True	-9.173716104865717	24.682263752256446	944.28942633416	73.12994197221197	77.61311085662315	532.7488464875973	0.0349781750390713	0.1982668827380835	311.8328017918825	138.5975119690246	225.34128881112883	474.90393018734994	3032.460011198395	4634.810126582278	1234.6835443037971	-421.75	424.0747131596244	False	VWC	False	135	468.52230013192974	76.04334200646518	1.0199964409512425e-13	448.050964129954	422.5998295085821	0.9886155861182072	9.815009635909886	False		False	135	2568.952475835458	178.14253880781197	395.18325307409447	0.9424480902648542	2.597690293558142	False		False	73	1328.897064750175	49.88042845759874	436.0471517621711	0.991223604946295	0.2596663503670955	True	none	False	45	7948.71619125081	671.8305293582866	292.4319322983296	0.97368940380762	0.0259486972075908	True	none	Green	9.663778885030723	367.7569614118692	38.05519205137526	M	503.3374487950743	518.5944206069557	1143.853271806469	1600.9324367999382	922.1580484945316	16.049771662356104	Non-linear
